name,latitude,longitude,iata_code,mac_iata_code,country_code,continent_code,currency_code,timezone,score
La Guardia Airport,40.77719879,-73.87259674,LGA,NYC,US,NA,USD,America/New_York,0.99800002574920654
Atlantic City International Airport,39.4575996398926,-74.5772018432617,ACY,AIY,US,NA,USD,America/New_York,0.89600002765655518
Southwest Florida International Airport,26.5361995697021,-81.7552032470703,RSW,FMY,US,NA,USD,America/New_York,0.98600000143051147
Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,RUT,,US,NA,USD,America/New_York,0.6809999942779541
Fayetteville Regional Grannis Field,34.9911994934082,-78.8803024291992,FAY,,US,NA,USD,America/New_York,0.91699999570846558
Watertown International Airport,43.9919013977051,-76.0216979980469,ART,,US,NA,USD,America/New_York,0.58600002527236938
Lynchburg Regional Preston Glenn Field,37.3266983032227,-79.2004013061523,LYH,,US,NA,USD,America/New_York,0.85199999809265137
Bradley International Airport,41.9388999939,-72.6831970215,BDL,HFD,US,NA,USD,America/New_York,0.97899997234344482
Melbourne International Airport,28.1028003692627,-80.6453018188477,MLB,,US,NA,USD,America/New_York,0.92699998617172241
Massena International Richards Field,44.9357986450195,-74.8455963134766,MSS,,US,NA,USD,America/New_York,0.621999979019165
Stewart International Airport,41.5041007995605,-74.1047973632812,SWF,,US,NA,USD,America/New_York,0.91699999570846558
Provincetown Municipal Airport,42.0718994141,-70.2213973999,PVC,,US,NA,USD,America/New_York,0.67699998617172241
T.F. Green Airport,41.7326011657715,-71.4204025268555,PVD,,US,NA,USD,America/New_York,0.97000002861022949
Portland International Jetport,43.64619827,-70.30930328,PWM,,US,NA,USD,America/New_York,0.9570000171661377
Baltimore/Washington International Thurgood Marshal Airport,39.17539978,-76.66829681,BWI,WAS,US,NA,USD,America/New_York,0.99599999189376831
MacArthur Airport,40.79520035,-73.10019684,ISP,,US,NA,USD,America/New_York,0.91299998760223389
John F Kennedy International Airport,40.63980103,-73.77890015,JFK,NYC,US,NA,USD,America/New_York,1.0
Erie International Tom Ridge Field,42.0831270134,-80.1738667488,ERI,,US,NA,USD,America/New_York,0.89200001955032349
Palm Beach International Airport,26.6832008361816,-80.0955963134766,PBI,,US,NA,USD,America/New_York,0.98000001907348633
Jacksonville International Airport,30.4941005706787,-81.6878967285156,JAX,JAX,US,NA,USD,America/New_York,0.98000001907348633
Plattsburgh International Airport,44.6509017944336,-73.4681015014648,PBG,,US,NA,USD,America/New_York,0.83300000429153442
Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,BGM,,US,NA,USD,America/New_York,0.88499999046325684
Bangor International Airport,44.8073997497559,-68.8281021118164,BGR,,US,NA,USD,America/New_York,0.92299997806549072
Hilton Head Airport,32.2243995667,-80.6975021362,HHH,,US,NA,USD,America/New_York,0.8619999885559082
Port Columbus International Airport,39.9980010986328,-82.8918991088867,CMH,CMH,US,NA,USD,America/New_York,0.98000001907348633
Houghton County Memorial Airport,47.168399810791,-88.4890975952148,CMX,CMX,US,NA,USD,America/New_York,0.79100000858306885
Piedmont Triad International Airport,36.0978012084961,-79.9373016357422,GSO,GSO,US,NA,USD,America/New_York,0.96100002527236938
Greenville Spartanburg International Airport,34.8956985474,-82.2189025879,GSP,,US,NA,USD,America/New_York,0.95499998331069946
Tallahassee Regional Airport,30.3964996337891,-84.3503036499023,TLH,,US,NA,USD,America/New_York,0.93699997663497925
Burlington International Airport,44.4719009399,-73.1532974243,BTV,,US,NA,USD,America/New_York,0.94800001382827759
Buffalo Niagara International Airport,42.94049835,-78.73220062,BUF,,US,NA,USD,America/New_York,0.9779999852180481
Williamsport Regional Airport,41.2417984008789,-76.9210968017578,IPT,,US,NA,USD,America/New_York,0.79600000381469727
Asheville Regional Airport,35.4361991882324,-82.5418014526367,AVL,,US,NA,USD,America/New_York,0.93199998140335083
Wilkes Barre Scranton International Airport,41.3385009766,-75.7233963013,AVP,AVP,US,NA,USD,America/New_York,0.9179999828338623
Gerald R. Ford International Airport,42.88079834,-85.52279663,GRR,,US,NA,USD,America/New_York,0.96799999475479126
Yeager Airport,38.3731002807617,-81.5932006835938,CRW,,US,NA,USD,America/New_York,0.925000011920929
Columbus Metropolitan Airport,32.516300201416,-84.9389038085938,CSG,CSG,US,NA,USD,America/New_York,0.84899997711181641
Northern Maine Regional Airport at Presque Isle,46.68899918,-68.0447998,PQI,,US,NA,USD,America/New_York,0.74500000476837158
North Central West Virginia Airport,39.2966003418,-80.2281036377,CKB,,US,NA,USD,America/New_York,0.75499999523162842
Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,CLE,CLE,US,NA,USD,America/New_York,0.98100000619888306
Pittsburgh International Airport,40.49150085,-80.23290253,PIT,PIT,US,NA,USD,America/New_York,0.98299998044967651
Mid Ohio Valley Regional Airport,39.345100402832,-81.4392013549805,PKB,,US,NA,USD,America/New_York,0.746999979019165
Indianapolis International Airport,39.7173004150391,-86.2944030761719,IND,,US,NA,USD,America/New_York,0.984000027179718
Ogdensburg International Airport,44.6819000244,-75.4654998779,OGS,,US,NA,USD,America/New_York,0.63099998235702515
Savannah Hilton Head International Airport,32.12760162,-81.20210266,SAV,,US,NA,USD,America/New_York,0.96100002527236938
South Bend Regional Airport,41.7086982727051,-86.3172988891602,SBN,,US,NA,USD,America/New_York,0.93000000715255737
John Murtha Johnstown Cambria County Airport,40.3161010742188,-78.8339004516602,JST,,US,NA,USD,America/New_York,0.7279999852180481
St Petersburg Clearwater International Airport,27.91020012,-82.68740082,PIE,TPA,US,NA,USD,America/New_York,0.52700001001358032
Charlotte Douglas International Airport,35.2140007019043,-80.9430999755859,CLT,,US,NA,USD,America/New_York,0.98900002241134644
Albany International Airport,42.7482986450195,-73.8016967773438,ALB,ALB,US,NA,USD,America/New_York,0.96200001239776611
Chippewa County International Airport,46.2508010864258,-84.4723968505859,CIU,SSM,US,NA,USD,America/New_York,0.81199997663497925
Fort Wayne International Airport,40.97850037,-85.19509888,FWA,,US,NA,USD,America/New_York,0.92000001668930054
Harrisburg International Airport,40.1935005188,-76.7633972168,MDT,HAR,US,NA,USD,America/New_York,0.95200002193450928
Pitt Greenville Airport,35.6352005,-77.38529968,PGV,PGV,US,NA,USD,America/New_York,0.843999981880188
Newport News Williamsburg International Airport,37.13190079,-76.49299622,PHF,,US,NA,USD,America/New_York,0.92900002002716064
Philadelphia International Airport,39.871898651123,-75.241096496582,PHL,QPH,US,NA,USD,America/New_York,0.99099999666213989
Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,PLN,,US,NA,USD,America/New_York,0.81499999761581421
Raleigh Durham International Airport,35.8776016235352,-78.7874984741211,RDU,,US,NA,USD,America/New_York,0.9869999885559082
Hartsfield Jackson Atlanta International Airport,33.6366996765137,-84.4281005859375,ATL,ATL,US,NA,USD,America/New_York,0.996999979019165
Gainesville Regional Airport,29.6900997162,-82.2717971802,GNV,,US,NA,USD,America/New_York,0.91200000047683716
Arnold Palmer Regional Airport,40.27590179,-79.40480042,LBE,,US,NA,USD,America/New_York,0.80400002002716064
Knox County Regional Airport,44.06010056,-69.09919739,RKD,,US,NA,USD,America/New_York,0.625
Augusta State Airport,44.3205986023,-69.7973022461,AUG,,US,NA,USD,America/New_York,0.70800000429153442
Salisbury Ocean City Wicomico Regional Airport,38.3404998779297,-75.5102996826172,SBY,,US,NA,USD,America/New_York,0.8399999737739563
University Park Airport,40.8493003845,-77.8487014771,SCE,,US,NA,USD,America/New_York,0.88899999856948853
Daytona Beach International Airport,29.1798992156982,-81.0580978393555,DAB,,US,NA,USD,America/New_York,0.94599997997283936
Lehigh Valley International Airport,40.652099609375,-75.440803527832,ABE,,US,NA,USD,America/New_York,0.93800002336502075
Delta County Airport,45.7226982117,-87.0936965942,ESC,,US,NA,USD,America/New_York,0.80400002002716064
Orlando Sanford International Airport,28.7775993347168,-81.2375030517578,SFB,ORL,US,NA,USD,America/New_York,0.71200001239776611
Akron Canton Regional Airport,40.9160995483398,-81.4421997070312,CAK,CAK,US,NA,USD,America/New_York,0.96299999952316284
Sarasota Bradenton International Airport,27.3953990936279,-82.5543975830078,SRQ,,US,NA,USD,America/New_York,0.95399999618530273
Chautauqua County-Jamestown Airport,42.15340042,-79.25800323,JHW,,US,NA,USD,America/New_York,0.699999988079071
Valdosta Regional Airport,30.7824993133545,-83.2767028808594,VLD,,US,NA,USD,America/New_York,0.8410000205039978
Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,BHB,,US,NA,USD,America/New_York,0.74199998378753662
Venango Regional Airport,41.3778991699,-79.8603973389,FKL,,US,NA,USD,America/New_York,0.6470000147819519
Fort Lauderdale Hollywood International Airport,26.0725994110107,-80.152702331543,FLL,FLL,US,NA,USD,America/New_York,0.99199998378753662
Myrtle Beach International Airport,33.6796989440918,-78.9282989501953,MYR,,US,NA,USD,America/New_York,0.9660000205039978
Morristown Municipal Airport,40.7994003295898,-74.4149017333984,MMU,,US,NA,USD,America/New_York,0.45800000429153442
Syracuse Hancock International Airport,43.111198425293,-76.1063003540039,SYR,,US,NA,USD,America/New_York,0.96700000762939453
Cincinnati Municipal Airport Lunken Field,39.10329819,-84.41860199,LUK,CVG,US,NA,USD,America/New_York,0.70999997854232788
Shenandoah Valley Regional Airport,38.2638015747,-78.8964004517,SHD,,US,NA,USD,America/New_York,0.77300000190734863
Ronald Reagan Washington National Airport,38.8521003723145,-77.0376968383789,DCA,WAS,US,NA,USD,America/New_York,0.99500000476837158
Roanoke Regional Woodrum Field,37.3255004882812,-79.9754028320312,ROA,,US,NA,USD,America/New_York,0.92699998617172241
Greater Rochester International Airport,43.1189002990723,-77.6724014282227,ROC,,US,NA,USD,America/New_York,0.96799999475479126
Lanai Airport,20.7856006622314,-156.95100402832,LNY,,US,NA,USD,Pacific/Honolulu,0.79600000381469727
Honolulu International Airport,21.3187007904053,-157.921997070312,HNL,HNL,US,NA,USD,Pacific/Honolulu,0.99199998378753662
Hana Airport,20.7956008911133,-156.014007568359,HNM,,US,NA,USD,Pacific/Honolulu,0.628000020980835
Kona International At Keahole Airport,19.7388000488281,-156.046005249023,KOA,KOA,US,NA,USD,Pacific/Honolulu,0.97500002384185791
Hilo International Airport,19.721399307251,-155.048004150391,ITO,,US,NA,USD,Pacific/Honolulu,0.93900001049041748
Molokai Airport,21.1529006958008,-157.095993041992,MKK,,US,NA,USD,Pacific/Honolulu,0.7850000262260437
Waimea Kohala Airport,20.0013008117676,-155.667999267578,MUE,,US,NA,USD,Pacific/Honolulu,0.609000027179718
Kahului Airport,20.8985996246338,-156.429992675781,OGG,,US,NA,USD,Pacific/Honolulu,0.9869999885559082
Lihue Airport,21.9759998321533,-159.339004516602,LIH,,US,NA,USD,Pacific/Honolulu,0.97600001096725464
Kapalua Airport,20.9629001617432,-156.673004150391,JHM,,US,NA,USD,Pacific/Honolulu,0.81800001859664917
Kalaupapa Airport,21.21100044,-156.973999,LUP,,US,NA,USD,Pacific/Honolulu,0.46000000834465027
Emmonak Airport,62.78609848,-164.4909973,EMK,,US,NA,USD,America/Anchorage,0.22400000691413879
Kenai Municipal Airport,60.5731010437012,-151.244995117188,ENA,,US,NA,USD,America/Anchorage,0.71399998664855957
Sand Point Airport,55.314998626709,-160.522994995117,SDP,,US,NA,USD,America/Anchorage,0.39599999785423279
Wiley Post Will Rogers Memorial Airport,71.285400390625,-156.766006469727,BRW,,US,NA,USD,America/Anchorage,0.61100000143051147
Chuathbaluk Airport,61.57910156,-159.2160034,CHU,,US,NA,USD,America/Anchorage,0.086999997496604919
Hoonah Airport,58.0960998535156,-135.410003662109,HNH,,US,NA,USD,America/Anchorage,0.23499999940395355
Kobuk Airport,66.9123001099,-156.897003174,OBU,,US,NA,USD,America/Anchorage,0.24400000274181366
Bob Baker Memorial Airport,66.9759979248,-160.43699646,IAN,,US,NA,USD,America/Anchorage,0.335999995470047
Nuiqsut Airport,70.2099990845,-151.005996704,NUI,,US,NA,USD,America/Anchorage,0.28400000929832458
Nunapitchuk Airport,60.9057998657,-162.438995361,NUP,,US,NA,USD,America/Anchorage,0.17599999904632568
Elim Airport,64.61470032,-162.2720032,ELI,,US,NA,USD,America/Anchorage,0.19599999487400055
Anvik Airport,62.64670181,-160.1909943,ANV,,US,NA,USD,America/Anchorage,0.096000000834465027
Dillingham Airport,59.04470062,-158.5050049,DLG,,US,NA,USD,America/Anchorage,0.60100001096725464
Buckland Airport,65.9815979004,-161.149002075,BKC,,US,NA,USD,America/Anchorage,0.18000000715255737
St Mary's Airport,62.0605011,-163.302002,KSM,,US,NA,USD,America/Anchorage,0.39100000262260437
Shishmaref Airport,66.2496032714844,-166.089004516602,SHH,,US,NA,USD,America/Anchorage,0.19799999892711639
Wainwright Airport,70.6380004883,-159.994995117,AIN,,US,NA,USD,America/Anchorage,0.30899998545646667
Haines Airport,59.2438011169434,-135.524002075195,HNS,,US,NA,USD,America/Anchorage,0.3580000102519989
Homer Airport,59.6455993652344,-151.477005004883,HOM,,US,NA,USD,America/Anchorage,0.656000018119812
McGrath Airport,62.95289993,-155.6060028,MCG,,US,NA,USD,America/Anchorage,0.35199999809265137
Arctic Village Airport,68.1147003173828,-145.578994750977,ARC,,US,NA,USD,America/Anchorage,0.079000003635883331
Savoonga Airport,63.6864013671875,-170.49299621582,SVA,,US,NA,USD,America/Anchorage,0.23800000548362732
Bethel Airport,60.77980042,-161.8379974,BET,,US,NA,USD,America/Anchorage,0.66200000047683716
Holy Cross Airport,62.1883010864258,-159.774993896484,HCR,,US,NA,USD,America/Anchorage,0.125
Unalaska Airport,53.9001007080078,-166.544006347656,DUT,,US,NA,USD,America/Anchorage,0.6029999852180481
Hooper Bay Airport,61.52389908,-166.1470032,HPB,,US,NA,USD,America/Anchorage,0.37999999523162842
Fairbanks International Airport,64.81510162,-147.8560028,FAI,FAI,US,NA,USD,America/Anchorage,0.89999997615814209
Shageluk Airport,62.6922988892,-159.569000244,SHX,,US,NA,USD,America/Anchorage,0.12099999934434891
Sitka Rocky Gutierrez Airport,57.0471000671387,-135.361999511719,SIT,,US,NA,USD,America/Anchorage,0.75999999046325684
Golovin Airport,64.5504989624,-163.007003784,GLV,,US,NA,USD,America/Anchorage,0.16500000655651093
Chefornak Airport,60.1492004395,-164.285995483,CYF,,US,NA,USD,America/Anchorage,0.30300000309944153
Kotlik Airport,63.0306015015,-163.533004761,KOT,,US,NA,USD,America/Anchorage,0.14699999988079071
Kipnuk Airport,59.9329986572,-164.031005859,KPN,,US,NA,USD,America/Anchorage,0.30300000309944153
Nome Airport,64.5121994018555,-165.445007324219,OME,,US,NA,USD,America/Anchorage,0.64499998092651367
Toksook Bay Airport,60.54140091,-165.0870056,OOK,,US,NA,USD,America/Anchorage,0.28799998760223389
Adak Airport,51.8779983520508,-176.64599609375,ADK,,US,NA,USD,America/Anchorage,0.31000000238418579
Kodiak Airport,57.75,-152.4940033,ADQ,ADQ,US,NA,USD,America/Anchorage,0.73799997568130493
Merle K (Mudhole) Smith Airport,60.4917984,-145.4779968,CDV,,US,NA,USD,America/Anchorage,0.59899997711181641
Valdez Pioneer Field,61.13389969,-146.2480011,VDZ,,US,NA,USD,America/Anchorage,0.61299997568130493
Venetie Airport,67.0086975098,-146.365997314,VEE,,US,NA,USD,America/Anchorage,0.17100000381469727
Gustavus Airport,58.4253006,-135.7070007,GST,,US,NA,USD,America/Anchorage,0.4779999852180481
Noatak Airport,67.5661010742188,-162.975006103516,WTK,,US,NA,USD,America/Anchorage,0.14699999988079071
Tuntutuliak Airport,60.3353004456,-162.667007446,WTL,,US,NA,USD,America/Anchorage,0.22200000286102295
Ralph M Calhoun Memorial Airport,65.1744003296,-152.10899353,TAL,,US,NA,USD,America/Anchorage,0.15899999439716339
Unalakleet Airport,63.88840103,-160.798996,UNK,,US,NA,USD,America/Anchorage,0.421999990940094
Koyuk Alfred Adams Airport,64.9394989014,-161.154006958,KKA,,US,NA,USD,America/Anchorage,0.22400000691413879
Kongiganak Airport,59.9608001709,-162.880996704,KKH,,US,NA,USD,America/Anchorage,0.3059999942779541
Kalskag Airport,61.5363006591797,-160.341003417969,KLG,,US,NA,USD,America/Anchorage,0.31999999284744263
Mountain Village Airport,62.095401763916,-163.682006835938,MOU,,US,NA,USD,America/Anchorage,0.31600001454353333
Crooked Creek Airport,61.8679008484,-158.134994507,CKD,,US,NA,USD,America/Anchorage,0.125
Kaltag Airport,64.31909943,-158.7409973,KAL,,US,NA,USD,America/Anchorage,0.23299999535083771
Point Lay Lrrs Airport,69.73290253,-163.0050049,PIZ,,US,NA,USD,America/Anchorage,0.125
Barter Island LRRS Airport,70.1340026855,-143.582000732,BTI,,US,NA,USD,America/Anchorage,0.29899999499320984
Bettles Airport,66.91390228,-151.529007,BTT,,US,NA,USD,America/Anchorage,0.20499999821186066
Cold Bay Airport,55.2061004638672,-162.725006103516,CDB,,US,NA,USD,America/Anchorage,0.35600000619888306
Wales Airport,65.6225967407,-168.095001221,WAA,,US,NA,USD,America/Anchorage,0.14300000667572021
Stebbins Airport,63.5159988403,-162.277999878,WBB,,US,NA,USD,America/Anchorage,0.24699999392032623
Ted Stevens Anchorage International Airport,61.1744003295898,-149.996002197266,ANC,ANC,US,NA,USD,America/Anchorage,0.96700000762939453
Aniak Airport,61.581600189209,-159.542999267578,ANI,,US,NA,USD,America/Anchorage,0.43999999761581421
Fort Yukon Airport,66.5715026855469,-145.25,FYU,,US,NA,USD,America/Anchorage,0.36300000548362732
Edward G. Pitka Sr Airport,64.73619843,-156.9369965,GAL,,US,NA,USD,America/Anchorage,0.36800000071525574
Gambell Airport,63.7667999267578,-171.733001708984,GAM,,US,NA,USD,America/Anchorage,0.17100000381469727
Juneau International Airport,58.3549995422363,-134.57600402832,JNU,,US,NA,USD,America/Anchorage,0.85399997234344482
Point Hope Airport,68.3488006591797,-166.79899597168,PHO,,US,NA,USD,America/Anchorage,0.3580000102519989
